id,SMILES1,SMILES2,result
2388.0,Cc1cncc(C)c1,NC(N)=O,1
2389.0,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC1CCC(=O)O1,1
2390.0,CN(C)P(=O)(N(C)C)N(C)C,Nc1nc2ccccc2s1,1
2391.0,NC(=O)NC(N)=O,O=c1[nH]c(=O)[nH]c(=O)[nH]1,1
2392.0,C(=Cc1cccnc1)c1cccnc1,OCC#CCO,1
2393.0,C(=Cc1ccncc1)c1ccncc1,OCC#CCO,1
2394.0,CN1C(=O)Nc2ccccc2C12NC(=O)NC2=O,COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,1
2395.0,NC(=O)c1cccnc1,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,1
2396.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,1
2397.0,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,O=NN1CCCCC1,1
2398.0,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC1CCN(N=O)CC1,1
2399.0,CN1C(=O)C(O)C(c2ccccc2)C(c2ccccc2)C1O,CN1C=Cc2ccccc2C(c2ccccc2)C(O)C1=O,1
2400.0,O=C1c2ccccc2C(=O)N1SN1C(=O)c2ccccc2C1=O,c1ccc(Nc2ccccc2)cc1,1
2401.0,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,NC(=O)c1ccccc1O,1
2402.0,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,NC(=O)c1ccccc1,1
2403.0,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,NC(=O)c1ccccn1,1
2404.0,NC(=O)c1ccncc1,O=C(O)c1cnccn1,1
2405.0,Cc1cccc(C(=O)Oc2cc3ccccc3cc2OC(=O)c2cccc(C)c2)c1,Oc1cc2ccccc2cc1O,1
2406.0,Nc1ncccn1,O=C(O)CCCC(=O)O,1
2407.0,CCN(CC)C(=O)c1ccc(C(=O)N(CC)CC)cc1,Oc1ccc(O)cc1,1
2408.0,CN(C)C(=O)c1ccc(C(=O)N(C)C)cc1,Oc1ccc(O)cc1,1
2409.0,Brc1ccccn1,O=C(O)c1ccc([N+](=O)[O-])cc1Cl,1
2410.0,Nc1cccnc1Br,O=C(O)c1ccc([N+](=O)[O-])cc1Cl,1
2411.0,Nc1cccnc1Cl,O=C(O)c1ccc([N+](=O)[O-])cc1Cl,1
2412.0,Nc1ccc([N+](=O)[O-])cn1,O=C(O)c1ccc([N+](=O)[O-])cc1Cl,1
2413.0,O=C(O)c1ccc([N+](=O)[O-])cc1Cl,Oc1cccnc1Cl,1
2414.0,CC(=NO)c1ccccc1,O=C(O)C1CCCCC1,1
2415.0,NC(=O)c1ccccc1,ON=Cc1ccccc1,1
2416.0,O=C(O)COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
2417.0,COc1ccc2cc(C(C)C(=O)O)ccc2c1,NC(=O)c1cccnc1,1
2418.0,C=CCN1CCOc2ccccc2OCCN(CC=C)CCOc2ccccc2OCC1,O=C(O)C1CCC(C(=O)O)CC1,1
2419.0,Oc1ccccc1O,c1cc(-c2ccncc2)ccn1,1
2420.0,CC1(C)CC(N)CC(C)(C)N1[O],OC1(c2cc3sc(C4(O)c5ccccc5-c5ccccc54)cc3s2)c2ccccc2-c2ccccc21,1
2421.0,C1COCCOCCOCCOCCOCCO1,N#CCCl,1
2422.0,CC(C)(C)C1OC(C(O)(c2ccccc2)c2ccccc2)C(C(O)(c2ccccc2)c2ccccc2)O1,CNC(C)C,1
2423.0,C1CCNCC1,OC(c1ccccc1)(c1ccccc1)C1OC(c2ccccc2)OC1C(O)(c1ccccc1)c1ccccc1,1
2424.0,O=C(O)CCCCC(=O)O,ON=Cc1ccnc2ccccc12,1
2425.0,O=C(O)C=CC(=O)O,ON=Cc1ccnc2ccccc12,1
2426.0,O=c1c(O)c(O)c1=O,c1cn[nH]c1,1
2427.0,CP(=O)(c1ccccc1)c1ccccc1,Fc1c(I)c(F)c(I)c(F)c1I,1
2428.0,Fc1c(I)c(F)c(I)c(F)c1I,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
2429.0,Fc1c(F)c(I)c(F)c(F)c1I,c1cc(Sc2ccncc2)ccn1,1
2430.0,C(=NN=Cc1cccnc1)c1cccnc1,O=C(O)Cc1ccccc1,1
2431.0,COC(C(=O)N(C1CCCCC1)C1CCCCC1)C(OC)C(=O)N(C1CCCCC1)C1CCCCC1,Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,1
2432.0,CN(C)C(=O)C1OC(C)(C)OC1C(=O)N(C)C,Oc1c(-c2c(O)c3ccccc3c3ccccc23)c2ccccc2c2ccccc12,1
2433.0,C(=C1C(=Cc2ccccc2)C2CCC1C2)c1ccccc1,Fc1c(F)c(F)c(C=C2C(=Cc3c(F)c(F)c(F)c(F)c3F)C3CCC2C3)c(F)c1F,1
2434.0,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,Oc1ccc(O)cc1,1
2435.0,CN(C)c1cc(N(C)C)cc(N(C)C)c1,N#Cc1c(C#N)c(C#N)c(C#N)c(C#N)c1C#N,1
2436.0,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,Oc1cccc(O)c1,1
2437.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,1
2438.0,NC(=O)c1ccncc1,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,1
2439.0,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,c1cc(-c2ccncc2)ccn1,1
2440.0,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,c1ccc2nc3ccccc3cc2c1,1
2441.0,CCN(C=O)CC,c1nc2cc3c(cc2[nH]1)C1c2cc4[nH]cnc4cc2C3c2cc3nc[nH]c3cc21,1
2442.0,N#Cc1cc(C#N)c(C#N)cc1C#N,Oc1c2c(c(O)c3c1C1CC3c3cc4cc5ccccc5cc4cc31)C1CC2c2cc3cc4ccccc4cc3cc21,1
2443.0,CCN(CC)C(=O)c1cc(C(=O)N(CC)CC)cc(C(=O)N(CC)CC)c1,Oc1ccc(O)cc1,1
2444.0,CN(C)C(=O)c1cc(C(=O)N(C)C)cc(C(=O)N(C)C)c1,Oc1ccc(O)cc1,1
2445.0,Cc1ccc(S(=O)(=O)O)cc1,Nc1nnc(S(N)(=O)=O)s1,1
2446.0,Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,c1ccc(N=Nc2ccccc2)cc1,1
2447.0,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,O=c1cccc[nH]1,1
2448.0,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,NC(=O)c1cccnc1,1
2449.0,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,O=C1CCCCN1,1
2450.0,Cc1cc(C)c(C)cc1C,N#Cc1cc(C#N)c(C#N)cc1C#N,1
2451.0,C1=CSC(=C2SC=CS2)S1,O=C1c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21,1
2452.0,N#Cc1cc(C#N)c(C#N)cc1C#N,c1ccc2nc3ccccc3cc2c1,1
2453.0,CC1(C)OC(C)(C)c2cc3c(cc21)c1c2c4cc5c(cc4c2c2c4cc6c(cc4c2c31)C(C)(C)OC6(C)C)C(C)(C)OC5(C)C,[C]c1[c][c][c][c][c]1,1
2454.0,C1CN2CCN1CC2,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1,1
2455.0,O=C(O)c1cccc(C(=O)O)c1C(=O)O,c1cc(-c2ccncc2)ccn1,1
2456.0,O=C(O)C1CCC(C(=O)O)CC1,c1cc(CCCc2ccncc2)ccn1,1
2457.0,C(=Cc1ccncc1)c1ccncc1,O=C(O)CSCC(=O)O,1
2458.0,C(=Cc1ccncc1)c1ccncc1,O=C(O)C=CCC(=O)O,1
2459.0,C(=Cc1ccncc1)c1ccncc1,O=C(O)C=CC=CC(=O)O,1
2460.0,C(=Cc1ccncc1)c1ccncc1,O=C(O)C=Cc1ccc(C=CC(=O)O)cc1,1
2461.0,COc1ccc2cccc(CCNC(C)=O)c2c1,NC(N)=O,1
2462.0,COc1ccc2cccc(CCNC(C)=O)c2c1,O=C(O)CO,1
2463.0,COc1ccc2cccc(CCNC(C)=O)c2c1,NC(=O)c1ccncc1,1
2464.0,COC(=O)c1ccc(O)cc1,COc1ccc2cccc(CCNC(C)=O)c2c1,1
2465.0,C1COCCOCCNCCOCCOCCN1,O=C(c1ccccc1O)c1ccccc1O,1
2466.0,C1COCCOCCNCCOCCOCCN1,O=C(c1ccccc1)c1ccc(O)cc1O,1
2467.0,C1COCCOCCNCCOCCOCCN1,O=C(c1ccc(O)cc1)c1ccc(O)cc1,1
2468.0,O=C(Nc1ccccn1)c1ccncc1,O=C(O)CCCC(=O)O,1
2469.0,O=C(Nc1ccccn1)c1ccncc1,O=C(O)CCCCCC(=O)O,1
2470.0,O=C(Nc1ccccn1)c1ccncc1,O=C(O)CCCCCCCCC(=O)O,1
2471.0,O=C(Nc1ccccn1)c1ccncc1,O=C(O)CCCCC(=O)O,1
2472.0,O=C(Nc1ccccn1)c1ccncc1,O=C(O)CCCCCCC(=O)O,1
2473.0,O=C(Nc1ccccn1)c1ccncc1,O=C(O)CCCCCCCC(=O)O,1
2474.0,O=C(Nc1ccccn1)c1cccnc1,O=C(O)CCCCC(=O)O,1
2475.0,O=C(Nc1ccccn1)c1cccnc1,O=C(O)CCCCCCCCC(=O)O,1
2476.0,O=C(Nc1ccccn1)c1cccnc1,O=C(O)CC(=O)O,1
2477.0,O=C(Nc1ccccn1)c1cccnc1,O=C(O)CCCCCC(=O)O,1
2478.0,O=C(Nc1ccccn1)c1cccnc1,O=C(O)CCCCCCCC(=O)O,1
2479.0,CCNCC,Cc1ccc(C(C2=C(O)CC(C)(C)CC2=O)C2=C(O)CC(C)(C)CC2=O)cc1,1
2480.0,CC1=C(Sc2ccccc2C(=O)O)C(=O)c2ccccc2C1=O,c1ccc(-c2ccccn2)nc1,1
2481.0,Nc1ccc(N=Nc2ccccc2)c(N)n1,O=C1NC(=O)c2ccccc21,1
2482.0,O=C(O)c1ccc(N2C(=O)c3cccc4cccc(c34)C2=O)c(O)c1,c1cc(-c2ccncc2)ccn1,1
2483.0,Cc1ccncc1,O=C1c2ccccc2S(=O)(=O)N1Br,1
2484.0,O=C(NN=Cc1cccnc1)c1ccccn1,O=C(O)CCCCCCCC(=O)O,1
2485.0,O=C(NN=Cc1cccnc1)c1ccccn1,O=C(O)CC(=O)O,1
2486.0,O=C(NN=Cc1cccnc1)c1ccccn1,O=C(O)CCCC(=O)O,1
2487.0,O=C(NN=Cc1cccnc1)c1ccccn1,O=C(O)CCCCCC(=O)O,1
2488.0,Cc1cc(C)n[n+]([NH-])n1,Cc1cc(C)n[n+]([NH-])n1,1
2489.0,O=C(NN=Cc1cccnc1)c1ccccn1,O=C(O)CCCCC(=O)O,1
2490.0,CCCCCCCCn1cc(C)c(=O)[nH]c1=O,CCCCCCCCn1cnc2c(N)ncnc21,1
2491.0,CC(=O)Nc1ccccn1,O=C(O)C=CC(=O)O,1
2492.0,CC(=O)Nc1ccccn1,O=C(O)CCCC(=O)O,1
2493.0,CC(=O)Nc1ccccn1,O=C(O)CCCCCC(=O)O,1
2494.0,CC(=O)Nc1ccccn1,O=C(O)CCCCCCC(=O)O,1
2495.0,CC(=O)Nc1ccccn1,O=C(O)CCCCCCCC(=O)O,1
2496.0,CC(=O)Nc1ccccn1,O=C(O)CCCCCCCCC(=O)O,1
2497.0,O=C([O-])C1CCC[NH2+]1,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,1
2498.0,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,c1c[nH]cn1,1
2499.0,C(=Cc1ccncc1)c1ccncc1,O=C(O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1,1
2500.0,Nc1ncccn1,O=C(O)CN1C(=O)c2ccccc2C1=O,1
2501.0,Nc1ncccn1,O=C(O)Cn1c(=O)c2cc3c(=O)n(CC(=O)O)c(=O)c3cc2c1=O,1
2502.0,O=C(O)c1cccc(O)c1,c1cncc(-c2nnc(-c3cccnc3)o2)c1,1
2503.0,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,c1ccc2nc3c4ccsc4c4sccc4c3nc2c1,1
2504.0,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,c1cc2sc3cc4c(cc3c2s1)sc1ccsc14,1
2505.0,N#CC(C#N)=c1c(F)c(F)c(=C(C#N)C#N)c(F)c1F,c1cc2sc3cc4c(cc3c2s1)sc1ccsc14,1
2506.0,CN1CCCC1c1cccnc1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
2507.0,Fc1c(F)c(F)c(I)c(F)c1F,c1coc(-c2ccc(-c3ccncc3)s2)c1,1
2508.0,Fc1c(F)c(F)c(I)c(F)c1F,c1csc(-c2ccc(-c3ccncc3)s2)c1,1
2509.0,O=[N+]([O-])c1cc(I)cc([N+](=O)[O-])c1,c1coc(-c2ccc(-c3ccncc3)s2)c1,1
2510.0,O=[N+]([O-])c1cc(I)cc([N+](=O)[O-])c1,c1csc(-c2ccc(-c3ccncc3)s2)c1,1
2511.0,FC(F)(F)c1cc(C#CI)cc(C(F)(F)F)c1,c1coc(-c2ccc(-c3ccncc3)s2)c1,1
2512.0,Fc1c(F)c(F)c(C#CI)c(F)c1F,c1coc(-c2ccc(-c3ccncc3)s2)c1,1
2513.0,C=CCn1cc2c3c(cccc31)C1CC(NC(=O)N(CC)CC)CN(C)C1C2,CN(C)c1cccc2c(S(=O)(=O)[NH2+]C(Cc3c[nH]c4ccccc34)C(=O)[O-])cccc12,1
2514.0,Cc1cc(C)nc(N)n1,O=C(O)Cc1c[nH]c2ccccc12,1
2515.0,Cc1cc(C)nc(N)n1,O=C(O)CCCc1c[nH]c2ccccc12,1
2516.0,O=C1CCCCCN1,Oc1ccc(-c2ccc(O)cc2)cc1,1
2517.0,Nc1ccccn1,Oc1ccc(-c2ccc(O)cc2)cc1,1
2518.0,O=c1c2cccc3cccc(c32)c2nc3ccccc3n12,Oc1cccc(O)c1,1
2519.0,O=c1c2cccc3cccc(c32)c2nc3ccccc3n12,Oc1ccc(O)cc1,1
2520.0,O=c1c2cccc3cccc(c32)c2nc3ncccc3n12,Oc1cccc(O)c1,1
2521.0,Nc1ccc(N)cc1,OCCCCCCCCO,1
2522.0,Nc1ccc(N)cc1,OCCCCCCCCCCO,1
2523.0,Nc1ccc(N)cc1,OCCCCCCCCCCCCO,1
2524.0,CCc1ccc(C2c3[nH]c4ccccc4c(=O)c3CN2c2ncccn2)o1,COC,1
2525.0,C1COCCOCCOCCOCCOCCO1,CS(=O)(=O)N(Cl)S(C)(=O)=O,1
2526.0,C1COCCOCCOCCOCCOCCO1,CN(S(C)(=O)=O)S(C)(=O)=O,1
2527.0,CS(=O)(=O)NS(C)(=O)=O,c1ccc2c(c1)OCCOCCOCCOCCOCCO2,1
2528.0,Cc1cc(=O)cc(C)o1,O=[N+]([O-])c1ccc(O)c2c1-c1c([N+](=O)[O-])ccc(O)c1-2,1
2529.0,Cc1cc(=O)cc(C)n1C,Cc1ccc2c(c1O)-c1c-2ccc(C)c1O,1
2530.0,Nc1c(F)c(F)c(F)c(F)c1F,Oc1c(F)c(F)c(F)c(F)c1F,1
2531.0,Cc1cccc(N)c1,OC(C(O)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,1
2532.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1
2533.0,Cc1cc(Cn2ccnc2)c(O)c(Cn2ccnc2)c1,O=C(O)C1CCC(C(=O)O)CC1,1
2534.0,CNC(=O)NC,O=C(O)C(=O)O,1
2535.0,CN(C)P(=O)(N(C)C)N(C)C,O=C(O)c1cc([N+](=O)[O-])cc2oc3cc([N+](=O)[O-])ccc3c12,1
2536.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,O=C(O)CC(O)(CC(=O)O)C(=O)O,1
2537.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,O=C(O)c1ccc2ccccc2c1O,1
2538.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,O=C(O)c1cc2ccccc2cc1O,1
2539.0,Cn1c(=O)c2[nH]cnc2n(C)c1=O,O=C(O)c1ccccc1O,1
2540.0,Cn1c(=O)c2[nH]cnc2n(C)c1=O,O=C(O)c1ccc2ccccc2c1O,1
2541.0,Cn1c(=O)c2[nH]cnc2n(C)c1=O,O=C(O)c1ccc(O)cc1,1
2542.0,CC(=O)Nc1ccc(O)cc1,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1
2543.0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,c1cc(-c2ccncc2)ccn1,1
2544.0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,O=C1CCCCCN1,1
2545.0,Cc1nc(C)c(C)nc1C,Ic1ccc(I)cc1,1
2546.0,Fc1c(I)c(F)c(I)c(F)c1I,c1ccc(-c2ccccn2)nc1,1
2547.0,Fc1c(F)c(I)c(F)c(F)c1I,N#CC12CC3CC(CC(C3)C1)C2,1
2548.0,N#Cc1cccc(O)c1,c1ccc(-c2ccncc2)cc1,1
2549.0,N#Cc1cccc(O)c1,c1cc(CCc2ccncc2)ccn1,1
2550.0,C(=Cc1ccncc1)c1ccncc1,N#Cc1cccc(O)c1,1
2551.0,N#Cc1ccc(O)cc1,c1ccc(-c2ccncc2)cc1,1
2552.0,N#Cc1ccc(O)cc1,c1cc(-c2ccncc2)ccn1,1
2553.0,N#Cc1ccc(O)cc1,c1cc(CCc2ccncc2)ccn1,1
2554.0,C(=Cc1ccncc1)c1ccncc1,N#Cc1ccc(O)cc1,1
2555.0,N#Cc1cccnc1,Oc1ccc(-c2ccc(O)cc2)cc1,1
2556.0,N#Cc1ccncc1,Oc1cccc(O)c1,1
2557.0,N#Cc1ccncc1,Oc1cc(O)cc(O)c1,1
2558.0,C(=Cc1ccncc1)c1ccncc1,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1
2559.0,CN1C(C(=O)Nc2cccc[nH+]2)=C([O-])c2sccc2S1(=O)=O,O=C(O)c1ccccc1O,1
2560.0,CN1C(C(=O)Nc2cccc[nH+]2)=C([O-])c2sccc2S1(=O)=O,Oc1cccc(O)c1,1
2561.0,CN1C(C(=O)Nc2cccc[nH+]2)=C([O-])c2sccc2S1(=O)=O,Oc1cccc(O)c1O,1
2562.0,ClC=CCl,c1ccc2c(-c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1,1
2563.0,CN1C(C(=O)Nc2cccc[nH+]2)=C([O-])c2sccc2S1(=O)=O,Oc1ccccc1O,1
2564.0,CN1C(C(=O)Nc2cccc[nH+]2)=C([O-])c2sccc2S1(=O)=O,O=C(O)C1CCCCC1,1
2565.0,Cn1nnc2c(C(N)=O)ncn2c1=O,NC(=O)c1cnccn1,1
2566.0,Cn1nnc2c(C(N)=O)ncn2c1=O,NC(=O)c1ccc(O)cc1,1
2567.0,Cn1nnc2c(C(N)=O)ncn2c1=O,NC(=O)c1cccnc1,1
2568.0,Cn1nnc2c(C(N)=O)ncn2c1=O,NC(=O)c1ccncc1,1
2569.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1nnc2c(C(N)=O)ncn2c1=O,1
2570.0,COc1cc(C=Cc2ccncc2)c(OC)cc1C=Cc1ccncc1,Fc1c(F)c(I)c(F)c(F)c1I,1
2571.0,Cc1cc(C)nc(N)n1,O=[N+]([O-])c1ccc(O)cc1,1
2572.0,O=C(O)C(O)C(O)C(=O)O,O[n+]1ccc(-c2cc[n+](O)cc2)cc1,1
2573.0,COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,NC(=O)c1cccnc1,1
2574.0,COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,NC(N)=O,1
2575.0,Fc1c(I)c(F)c(I)c(F)c1I,c1ccc(P(c2ccccc2)c2ccccc2)cc1,1
2576.0,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,NC(=O)c1ccccc1,1
2577.0,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,NC(=O)c1ccccn1,1
2578.0,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,NC(=O)c1cccnc1,1
2579.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,1
2580.0,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,c1cc(-c2ccncc2)ccn1,1
2581.0,NC(N)=S,O=C1CC(=O)NC(=O)N1,1
2582.0,NC(N)=S,O=C1CC(=O)NC(=S)N1,1
2583.0,O=c1oc(=O)c2c1c1c(=O)oc(=O)c1c1c(=O)oc(=O)c21,c1ccc2c(c1)c1ccccc1c1ccccc21,1
2584.0,Cc1c2ccccc2c(C)c2ccccc12,O=c1oc(=O)c2c1c1c(=O)oc(=O)c1c1c(=O)oc(=O)c21,1
2585.0,[O-]C(C[n+]1cnn(CC(O)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F,[O-]C(Cn1c[n+](CC(O)(C(F)(F)F)C(F)(F)F)cn1)(C(F)(F)F)C(F)(F)F,1
2586.0,CC=C1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2,COC(C)(C)C,1
2587.0,C1COCCOCCOCCOCCOCCO1,NC(=O)Nc1cccc(Br)c1,1
2588.0,CC1(C(=O)O)CCC(C(=O)O)C1(C)C,Nc1ncccn1,1
2589.0,CC(=O)Nc1ccccn1,Nc1ccc(C(=O)O)cc1,1
2590.0,CC(=O)Nc1ccccn1,O=C(O)C1CCCCC1,1
2591.0,CC(=O)Nc1cccc(C)n1,Nc1ccc(C(=O)O)cc1,1
2592.0,COc1ccc(C(=O)O)cc1,c1cc(-c2ccncc2)ccn1,1
2593.0,CN(C)c1ccncc1,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1
2594.0,CC1CCCC(C)N1,OC(c1ccccc1)(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,1
2595.0,Cc1cncc(C)c1,OC(c1ccccc1)(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,1
2596.0,Cc1ccncc1C,OC(c1ccccc1)(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,1
2597.0,COc1ccc(OC)c(C=CC(=O)O)c1,O=C(O)C=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1
2598.0,CCCC(=O)O,NC(=O)C1c2ccccc2C=Cc2ccccc21,1
2599.0,CC1(C)OC(C(O)(c2ccccc2)c2ccccc2)C(C(O)(c2ccccc2)c2ccccc2)O1,CC12CCCCC1=CC(=O)CC2,1
2600.0,CC1(C)OC(C(O)(c2ccccc2)c2ccccc2)C(C(O)(c2ccccc2)c2ccccc2)O1,CC12CCC(=O)C=C1CCCC2=O,1
2601.0,Nc1cccc2nsnc12,O=[N+]([O-])c1cccc2nsnc12,1
2602.0,Cc1cc(C)n(-c2ccc(Cl)c(C(=O)O)n2)n1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
2603.0,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,Nc1c(Cl)cc(S(N)(=O)=O)cc1Cl,1
2604.0,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,c1ccc2c(c1)SC(=C1Sc3ccccc3S1)S2,1
2605.0,O=C(C=Cc1ccncc1)C=Cc1ccncc1,Oc1cccc(O)c1,1
2606.0,CC1(C)OC(C(O)(c2ccccc2)c2ccccc2)C(C(O)(c2ccccc2)c2ccccc2)O1,COC12CCC(C=CC1=O)C2,1
2607.0,O=C(C=C(O)c1ccc(-c2ccccc2)cc1)c1ccccc1,O=C(C=C(O)c1ccccc1)c1ccc(-c2ccccc2)cc1,1
2608.0,O=C(O)c1ccccc1O,c1cc(-c2ccncc2)ccn1,1
2609.0,NC(N)=O,c1cc(-c2ccncc2)ccn1,1
2610.0,C1COCCOCCOCCOCCOCCO1,N#CCF,1
2611.0,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,c1ccc2c(c1)sc1ccc3sc4ccccc4c3c12,1
2612.0,Clc1ccc(C=NCCc2c[nH]cn2)cc1,Clc1ccc(C=NCCc2cnc[nH]2)cc1,1
2613.0,NC(=O)c1cnccn1,O=C(O)CCCCC(=O)O,1
2614.0,NC(=O)c1cnccn1,O=C(O)CCCCCCCCC(=O)O,1
2615.0,NC(=O)c1cnccn1,O=C(O)C=C(CC(=O)O)C(=O)O,1
2616.0,NC(=O)c1cnccn1,O=C(O)CC(O)(CC(=O)O)C(=O)O,1
2617.0,CCOC(=O)C(C)NC(C)=O,O=C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1,1
2618.0,CCOC(=O)CCN(C(=O)c1ccc2c(c1)nc(CNc1ccc(C#N)cc1)n2C)c1ccccn1,O=C(O)C=CC(=O)O,1
2619.0,Cc1ccc2cc(C)ccc2c1,N#CC(C#N)=c1c2nsnc2c(=C(C#N)C#N)c2nsnc12,1
2620.0,Cc1ccc2ccc(C)cc2c1,N#CC(C#N)=c1c2nsnc2c(=C(C#N)C#N)c2nsnc12,1
2621.0,COc1ccccc1C,N#CC(C#N)=c1c2nsnc2c(=C(C#N)C#N)c2nsnc12,1
2622.0,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
2623.0,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
2624.0,CC1CCCCC1O,Nc1ccccc1F,1
2625.0,CC(O)C(O)(c1ccccc1)c1ccccc1,CC1CCCC(=O)C1,1
2626.0,Cc1cccc(O)c1,Nc1ccc(F)cc1,1
2627.0,CCC1(CC)C(=O)NC(=O)NC1=O,COC(=O)c1ccc(Nc2nc(N)nc(Nc3ccc(C(=O)OC)cc3)n2)cc1,1
2628.0,NC(=O)c1ccc(N)cc1,Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1,1
2629.0,O=P(Cc1ccc[nH]1)(c1ccccc1)c1ccccc1,c1ccc(P(Cc2ccc[nH]2)c2ccccc2)cc1,1
2630.0,Nc1ccc(Cl)cn1,O=C(O)C=CC(=O)O,1
2631.0,C1CN2CCN1CC2,FC(F)(Br)C(F)(F)Br,1
2632.0,CN(C)c1ccncc1,O=C1CCC(=O)N1I,1
2633.0,Cc1ccncc1,O=C1c2ccccc2S(=O)(=O)N1I,1
2634.0,Cc1nc(C)c(C)nc1C,O=[N+]([O-])c1cc(C#CI)cc([N+](=O)[O-])c1,1
